index,id,title,manufacturer,price,source,entity_id
1360,49,w-1rp-f-wx-00 crystal reports xi professional edition complete package 1 user win fren,,538.5,1,1865
1630,1843,s65-00393 microsoft virtual pc for mac v. 7.0 w / windows 2000 complete package -,,238.48,1,1866
1569,752,lmpcgs12mulpc coreldraw graphics suite v. 12 media 1 user cd win multi-lingual,,22.59,1,1867
70,1037,corel ( r ) wordperfect ( r ) office x3 : home edition,,99.99,1,1868
820,3113,math missions : the race to spectacle city arcade ( grades k-2 ),,8.49,1,1869
1086,3086,mylabels premium,,29.99,1,1870
231,2685,pinnacle studio plus v11 video editing software for windows consumer video editing software,,99.95,1,1871
1471,321,mike garson screen themes '93,,25.77,1,1872
1673,1165,microsoft ( r ) streets and trips 2005 with gps locator,,129.99,1,1873
206,1789,sr2116010 safenet softremote vpn client license 5 users win,,184.57,1,1874
41,3188,adobe creative suite 3 web standard complete package academic cd mac,,369.0,1,1875
484,3099,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59,1,1876
227,91,19280016dm adobe creative suite 3 master collection media tlp tlp nonprofit dvd ma,,18.88,1,1877
1387,2490,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97,1,1878
702,1027,onone software inc. mpr-40211 on1 mask pro v. 4.0 complete product graphics/designing 1 user complete product standard pc intel-based mac mac,,148.97,1,1879
1555,1896,cd374-esk9 = cisco ios enterprise services complete package cd,,1430.53,1,1880
150,582,emc insignia retrospect server 6.0 for mac upgrade,,285.99,1,1881
507,3009,instant immersion japanese 2.0,,22.43,1,1882
825,2277,abacus software s546 usa extreme landscapes for fs2004 and fs2002 3cd set,abacus software,28.99,1,1883
622,198,vivendi blizzard world of warcraft,,24.99,1,1884
783,97,01-ssc-6959 sonicwall enforced client anti-virus and anti-spyware subscription license 2,,10693.51,1,1885
1657,2187,iparrot portuguese/english phrase translator software for ipod ipod software,,16.95,1,1886
141,2419,windows vista business sp microsoft 66j-00063,,272.38,1,1887
28,800,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,1,1888
0,946,adobe cs3 design standard upgrade,,413.99,1,1889
1645,2793,grass valley edius 4 pro video editing software professional editing software,,449.95,1,1890
602,510,filemaker mobile 8,,65.99,1,1891
640,1819,01-ssc-7309 sonicwall cfs standard edition for sonicwall pro 1260/2040/3060 / 4060 subscript,,2124.92,1,1892
765,1668,myinvoices & estimates deluxe,,39.99,1,1893
532,1597,onone software mpr-40211 mask pro 4 1-user full win xp vista/mac 10.4 or,onone software,179.94,1,1894
1615,897,adobe contribute cs3 upgrade,,82.99,1,1895
1379,1973,a01-00017 microsoft office publisher 2003 w / microsoft digital image pro 9 complete pa,,218.19,1,1896
1690,2397,individual software pro-tsm hanes t-shirt maker deluxe,individual software,24.99,1,1897
340,740,usoa289 iris readiris pro v. 11 complete package 1 user win,,110.07,1,1898
1763,1979,csa-b100-srvr-k9 cisco security server agent license 100 agents win solaris,,64566.91,1,1899
1649,2165,microsoft microsoft office pro 2004 software suite mac apple & mac software,,498.95,1,1900
76,2833,microsoft office accounting professional 2007 ( pc ),,229.95,1,1901
410,1040,punch software 35100 punch ! home design suite professional complete product architectural standard 1 user ( s ) complete product pc,,59.97,1,1902
110,342,microspot interiors version 3.6,,85.99,1,1903
67,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97,1,1904
299,1823,299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win,,344.58,1,1905
47,1865,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87,1,1906
113,1886,c8a-00066 microsoft dynamics crm professional v. 3.0 product upgrade license 20,,9676.92,1,1907
1183,2994,clifford the big red dog thinking adventures,,8.95,1,1908
414,2573,encore software 10636 3d home architect landscape v. 8by,,25.97,1,1909
1061,132,wg017285 watchguard spamblocker subscription license renewal 1 year 1 appliance,,1335.25,1,1910
153,134,10759458 symantec backup exec 11d for windows small business server premium w / continuo,,520.31,1,1911
719,1939,babnbr1110s06 brightstor arcserve backup san option for netware v. 11.1 complete packa,,1038.22,1,1912
1581,2892,musical adventure vivaldi,,5.95,1,1913
424,2009,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99,1,1914
390,2034,encore software 13891 tlc millies math learning system 2008,,17.97,1,1915
1582,1116,re launch piano wizard premier w/49e keystation,,161.99,1,1916
1013,22,5325302018 snap enterprise data replicator license 1 server linux unix win,,663.22,1,1917
1478,2884,essential business tools 2.0,,9.95,1,1918
718,1809,babnbr1111s05 brightstor arcserve backup tape library option for netware w/sp1 v. 11.1 -,,643.42,1,1919
1280,1107,csdc iremember digital scrapbooking 2.0,,35.99,1,1920
1401,1917,print explosion deluxe 3.0 : mac,,49.99,1,1921
1342,1975,microsoft molpc isa svr ent ed 2006 25cpu lic 200pt f89-01407,,65644.0,1,1922
1710,787,peachtree software vernfp2008rt sage peachtree premium accounting 2008 for nonprofits financial management pc,,540.97,1,1923
1635,903,adobe lightroom version 1 for windows and mac academic,,99.99,1,1924
482,2988,tonka town,,7.95,1,1925
1769,720,bb0kyna ibm db2 net search extender v. 8.2 media cd linux unix win engli,,108.95,1,1926
169,2045,high school success deluxe 2006,,7.9,1,1927
733,1248,roller coaster tycoon 3 for pc,,29.99,1,1928
1113,2226,monarch std ( v9 .0 ) network starter 4-user rtl box datawatch fpm32c090-a04n,,1157.21,1,1929
1835,2542,encore software 11960 hoyle casino 3d win 98 me 2000 xp,,7.69,1,1930
1764,105,wg017196 watchguard webblocker subscription license 1 year 1 device win,,92.8,1,1931
62,1675,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,185.32,1,1932
1563,1450,freeverse software 4012 3d bridge deluxe ( retail box ) for mac,freeverse software,18.99,1,1933
87,2332,designing forms with microsoft office infopath 2007,,36.39,1,1934
336,112,22774 vsi-fax v. 6 complete package 1 server cd linux,,1573.45,1,1935
311,744,prw photo explosion deluxe v. 3.0 complete package 1 user cd win,,47.6,1,1936
365,957,ableton live 6 audio production software academic,,299.99,1,1937
747,2710,software management approaches : project management estimation and life cycle,,64.95,1,1938
775,67,j8779a hp procurve manager plus v. 2.0 upgrade license unlimited devices wi,,2270.06,1,1939
448,1378,individual software pmm-xw4 professor teaches excel & word 2007 win 2000 xp vista,,17.97,1,1940
871,1804,bu24a600000 emc insignia retrospect desktop v. 6.1 upgrade package 2 clients cd,,51.85,1,1941
506,845,topics entertainment instant immersion italian 2.0,,17.55,1,1942
1505,3035,webroot software inc 66210 spy sweeper ( mass merchant ) ( win 98 me 2000 xp ),,25.97,1,1943
353,1093,mavis beacon ( r ) teaches typing v. 17 deluxe,,37.99,1,1944
477,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59,1,1945
179,1183,web easy ( r ) professional 6,,49.99,1,1946
178,312,sibelius sibelius photoscore professional 4,,145.7,1,1947
994,2253,apple remote desktop 3 unlimited client edition mac apple & mac software,,498.95,1,1948
266,1798,6809a-g03-11 .0 scansoft paperport v. 11 complete package 5 users win english,,421.17,1,1949
52,1497,microsoft office and windows training professional,,29.99,1,1950
105,1275,microsoft open csf svr 3.0 b7n-00104,,106184.0,1,1951
1665,140,10759354 symantec backup exec 11d for windows small business server agent for windows sys,,260.63,1,1952
536,2933,onone software inc. gfs-50211 genuine fractals 5 full 1u,,148.97,1,1953
140,36,t74-00004 microsoft windows small business server 2003 license 20 additional user cals,,1834.4,1,1954
1190,2858,stopzilla ! 4.0 ( pc ) roxio,,29.99,1,1955
394,2982,reader rabbit kindergarten special 2-cd edition,,12.95,1,1956
1752,459,ilumina expansion series : left behind on cd-rom,,0.5,1,1957
1784,416,dreamcatcher interactive mark the,,26.14,1,1958
151,2513,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99,1,1959
129,2616,avid xpress pro video editing software for mac and windows professional editing software,,1449.0,1,1960
1330,77,dja-00892 microsoft system center essentials 2007 license 1 server win english,,93.25,1,1961
993,383,apple remote desktop 3 unlimited managed systems,,499.99,1,1962
855,770,encore software 25020 marine aquarium 2.5 ( hybrid ) win 95 98 me 2000 xp/mac 10.1 or higher,,19.97,1,1963
136,959,microsoft windows vista business retail no open box returns,,299.99,1,1964
386,2089,encore software 13871 tlc reader rabbit 1st grade learning system 2008,,17.97,1,1965
1666,2756,motu dp5 software music production software,,499.95,1,1966
19,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87,1,1967
329,78,fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win,,363.63,1,1968
1437,2660,onone software ice-10770 intellihance pro 4.1 mac/win ( buy now and get free cs3 compatibility upgrades ),onone software,158.99,1,1969
1327,1032,punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc,,45.97,1,1970
1730,3195,roxio ( r ) easy media creator ( r ) 9 suite,,99.99,1,1971
1675,1084,sudoku for kids,,9.99,1,1972
289,2321,digidesign pro tools hd 7.3 software upgrade music production software,,199.0,1,1973
1226,1753,12302 novanet library expansion option upgrade license 1 server linux win nw,,333.31,1,1974
1430,2687,iparrot thai/english phrase translator software for ipod ipod software,,19.95,1,1975
338,1954,633808390006 wasp mobileasset desktop edition complete package 1 user 1 device win pa,,398.92,1,1976
935,3057,print workshop 2006 limited edition + 800000 + images,,7.95,1,1977
618,2970,rainbow fish and the whale,,6.95,1,1978
708,57,e17887d symantec backup exec for netware servers remote agent for windows or netware ser,,197.65,1,1979
175,3060,resume maker professional 12,,17.95,1,1980
1571,370,aspyr simcity 4 deluxe,,53.99,1,1981
191,2141,system mechanic 6 professional,,36.9,1,1982
37,999,filemaker server 8 upgrade ( from server 7 ),,279.99,1,1983
1617,1355,bias deck 3.5 software music production software,,299.0,1,1984
1023,116,17911 window washer license and media 1 user cd win,,21.41,1,1985
1830,1982,231319-b26 hp storageworks secure path for windows workgroup edition v. 4.0 c licens,,66453.59,1,1986
1607,2198,steinberg wavelab studio 6 audio editing software music production software,steinberg-media-technologies,299.95,1,1987
570,1178,art explosion ( r ) greeting card factory ( r ) deluxe 6.0,,49.99,1,1988
943,961,wingnuts 2 : raina 's revenge,,28.99,1,1989
132,2688,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,,549.95,1,1990
1354,3143,kiplingers home & business attorney,,29.99,1,1991
265,1156,scansoft ( r ) paperport ( r ) 11,,99.99,1,1992
1619,926,apple mac os x 10.4.6 tiger family pack,,185.99,1,1993
779,30,01-ssc-6993 sonicwall client/server anti-virus suite subscription license 3 years 50,,3992.98,1,1994
1014,1742,ws6-eng-l-ap vmware workstation v. 6 license 1 user edu linux english,,129.71,1,1995
1400,1999,sonicwall 01-ssc-6997 3yr snwl client/server anti-virus 1000u sonicwall client/server anti-virus suite subscription license 3 years 1000 users 0758479069973,,58683.36,1,1996
1459,2844,roxio recordnow 9 music lab ( pc ),,29.99,1,1997
568,3136,photostudio ( r ) expressions 2.0,,29.99,1,1998
1772,3065,prison tycoon,,8.95,1,1999
1031,982,makemusic finale educator solutions bundle finale 2007 smartmusic 9.0,,299.0,1,2000
1375,2004,hijack2 identity and data security suite,,44.9,1,2001
538,3116,ultimate puzzle collection,,9.95,1,2002
9,1162,microsoft ( r ) access 2007,,109.99,1,2003
1541,561,mariner montage screenwriting software,,125.99,1,2004
1436,2613,olympus pro studio capture software,,149.99,1,2005
214,3024,sibelius sibelius 5 software music production software,sibelius-software-ltd .,449.95,1,2006
255,1016,quickbooks ( r ) premier : contractor edition 2007,,399.99,1,2007
1336,125,eq771av aba microsoft windows xp professional license and media 1 user cto english -,,137.09,1,2008
1224,1739,j8990a hp procurve mobility manager v. 1.0 license and media 1 user win,,1525.72,1,2009
1442,2560,encore software 10025 hoyle card games ( win 98 me 2000 xp ),,7.47,1,2010
1545,1559,monarch std ( v9 .0 ) retail box datawatch fpm32c090-a01,,290.59,1,2011
162,1706,12031 novanet media/client server v. 10 license 3 additional servers linux,,484.94,1,2012
887,1965,cadtprnaen150 ca desktop protection suite v. 1.5 complete package 5 users win en,,298.13,1,2013
1015,2069,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below,,257.97,1,2014
1370,3202,avery ( r ) designpro ( tm ) deluxe version 5.0,,39.99,1,2015
1010,1925,rhf0211us red hat enterprise linux as premium support red hat enterprise linux as for am,,53937.1,1,2016
1127,2992,1001 essential letters,,6.95,1,2017
1359,995,apple iwork '06,,79.99,1,2018
1654,444,adobe photoshop cs3 extended for mac academic,,295.99,1,2019
339,1971,633808106058 wasp bar code labeler complete package 1 user win,,37.91,1,2020
1114,1226,i spy fantasy with mini cd for pc,,19.99,1,2021
1724,1293,sid meiers civilization iii for pc,,7.99,1,2022
600,2656,intervideo windvd 8 platinum ( pc ),,59.99,1,2023
1482,3012,vegas7 + dvd upgrade,sony-pictures-digital-entertainment,226.56,1,2024
1422,852,individual software professor teaches windows vista,,19.99,1,2025
1655,1135,adobe photoshop cs3 extended complete package 1 user academic cd mac,,279.0,1,2026
349,122,sbqb7r quicken legal business pro 2007 complete package 1 user win,,69.16,1,2027
346,3154,photoshow deluxe,,39.92,1,2028
1667,2205,cakewalk sonar 5 producer edition music production software,,379.95,1,2029
1308,367,adobe acrobat v8 .0 professional for mac upgrade,,145.99,1,2030
594,2214,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ),,41.97,1,2031
1676,3225,microsoft ( r ) picture it ! digital image pro 9.0,,99.87,1,2032
1706,2939,britannica quiz show,,8.95,1,2033
1692,3016,instant immers italian dlux 2 .,,36.11,1,2034
1417,64,f309a-g03-11 .0 scansoft paperport professional v. 11 complete package 5 users win -,,841.55,1,2035
514,2313,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,1,2036
552,1204,freeverse software big bang brain games mac,,24.99,1,2037
1314,2154,adobe after effects professional 7 software for windows effects software,,999.0,1,2038
1467,798,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,1,2039
1332,2847,microsoft office visio standard 2007 ( pc ),,249.95,1,2040
133,2252,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,,531.25,1,2041
194,3172,ghostsurf professional utilities software,,29.92,1,2042
642,113,01-ssc-5670 sonicwall cfs standard edition for sonicwall pro 4100 subscription license 1,,857.38,1,2043
126,2792,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,1,2044
1540,2264,webroot software inc 31250 spy sweeper spanish win 2000 xp,,25.97,1,2045
246,2432,punch software punch ! super home suite,,49.95,1,2046
440,480,punch software pro platinum v 12.0,,87.61,1,2047
685,2036,encore software 10931 the print shop design suite proed sb cs by the print shop,,105.97,1,2048
