index,id,title,authors,venue,year,source,entity_id
2332,2572,an interpolated volume data model,"amarnath gupta , tianqiu wang , simone santini",vldb,2003,0,2260
2139,2026,a new passenger support system for public transport using mobile database access,"koichi goto , yahiko kambayashi",vldb,2002,0,2261
1938,2506,who needs xml databases ?,sophie cluet,vldb,2003,0,2262
229,1279,on the costs of multilingualism in database systems,"a. kumaran , jayant r. haritsa",vldb,2003,0,2263
645,708,from the guest editors - special section on data management issues in mobile computing,"margaret h. dunham , abdelsalam helal",sigmod record,1995,0,2264
986,360,on the minimization of xpath queries,"elio masciari , sergio flesca , filippo furfaro",vldb,2003,0,2265
800,879,efficient mining of xml query patterns for caching,"liang huai yang , mong-li lee , wynne hsu",vldb,2003,0,2266
953,807,"constructing and integrating data-centric web applications : methods , tools , and techniques","ioana manolescu , stefano ceri",vldb,2003,0,2267
174,924,user-adaptive exploration of multidimensional data,sunita sarawagi,vldb,2000,0,2268
806,2149,mixed mode xml query processing,"stratis viglas , josef burger , leonidas galanis , jeffrey f. naughton , alan halverson , rajasekar krishnamurthy , david j. dewitt , feng tian , ameet kini , yuan wang , ajith nagaraja rao",vldb,2003,0,2269
1379,275,accessibility of the database literature,richard t. snodgrass,sigmod record,2001,0,2270
1183,2054,oracle xml db repository,viswanathan krishnamurthy,sigmod conference,2003,0,2271
34,570,cacheportal ii : acceleration of very large scale data center-hosted database-driven web applications,"wang-pin hsiung , kunihiro taniguchi , yusuf akca , oliver po , wen-syan li , divyakant agrawal , k. selçuk candan",vldb,2003,0,2272
2390,1932,querying and mining data streams : you only get one look,"minos n. garofalakis , johannes gehrke",vldb,2002,0,2273
1235,1849,timber : a native system for querying xml,"laks v. s. lakshmanan , stelios paparizos , nuwee wiwatwattana , cong yu , jignesh m. patel , h. v. jagadish , andrew nierman , divesh srivastava , adriane chapman , yuqing wu , shurug al-khalifa",sigmod conference,2003,0,2274
2343,90,fast and accurate text classification via multiple linear discriminant projections,"mahesh v. soundalgekar , soumen chakrabarti , shourya roy",vldb,2002,0,2275
746,159,eliminating fuzzy duplicates in data warehouses,"rohit ananthakrishna , venkatesh ganti , surajit chaudhuri",vldb,2002,0,2276
1548,1057,alphasort : a cache-sensitive parallel external sort,"jim gray , zarka cvetanovic , tom barclay , chris nyberg , david b. lomet",vldb j.,1995,0,2277
197,1610,discover : keyword search in relational databases,"vagelis hristidis , yannis papakonstantinou",vldb,2002,0,2278
1530,2093,sigmod anthology editor 's message,michael ley,sigmod record,2000,0,2279
1152,808,guest editor 's introduction,"robert meersman , amit p. sheth",sigmod record,2002,0,2280
442,2555,structure and value synopses for xml data graphs,"neoklis polyzotis , minos n. garofalakis",vldb,2002,0,2281
862,123,"aquery : query language for ordered data , optimization techniques , and experiments","alberto lerner , dennis shasha",vldb,2003,0,2282
1473,220,translating web data,"renée j. miller , ronald fagin , yannis velegrakis , mauricio a. hernández , lucian popa",vldb,2002,0,2283
1531,1761,vice chair 's message,z. meral özsoyoglu,sigmod record,2000,0,2284
565,2334,incorporating xsl processing into database engines,guido moerkotte,vldb,2002,0,2285
1974,2602,metu interoperable database system,"ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",sigmod record,1995,0,2286
452,2300,capturing global transactions from multiple recovery log files in a partitioned database system,"elizabeth hamel , serge bourbonnais , bruce g. lindsay , tuong c. truong , chengfei liu , jens stankiewitz",vldb,2003,0,2287
368,2385,erratum : a database model for object dynamics,"mike p. papazoglou , bernd j. krämer",vldb j.,1997,0,2288
580,1129,locating data sources in large distributed systems,"david j. dewitt , leonidas galanis , shawn r. jeffery , yuan wang",vldb,2003,0,2289
422,628,query processing in spatial network databases,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",vldb,2003,0,2290
639,991,load shedding in a data stream manager,"michael stonebraker , nesime tatbul , mitch cherniack , stanley b. zdonik , ugur çetintemel",vldb,2003,0,2291
669,734,report on the 4th international conference on mobile data management,"panos k. chrysanthis , arkady b. zaslavsky , morris sloman",sigmod record,2003,0,2292
2021,1558,treasurer 's message,joachim hammer,sigmod record,2003,0,2293
1529,1455,chair 's message,m. tamer özsu,sigmod record,2003,0,2294
651,156,report on the 8th international workshop on knowledge representation meets databases ( krdb ),"dan suciu , maurizio lenzerini , daniele nardi , werner nutt",sigmod record,2001,0,2295
2101,1838,oracle rac : architecture and performance,angelo pruscino,sigmod conference,2003,0,2296
2009,1676,application servers and associated technologies,c. mohan,vldb,2002,0,2297
1644,321,sensor data mining : similarity search and pattern analysis,christos faloutsos,vldb,2002,0,2298
1659,322,privacy-preserving indexing of documents on the network,"mayank bawa , rakesh agrawal , roberto j. bayardo jr.",vldb,2003,0,2299
1323,1271,hippocratic databases,"yirong xu , jerry kiernan , rakesh agrawal , ramakrishnan srikant",vldb,2002,0,2300
2253,163,xsearch : a semantic search engine for xml,"yaron kanza , yehoshua sagiv , sara cohen , jonathan mamou",vldb,2003,0,2301
1167,304,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001,0,2302
1136,1543,multi-dimensional regression analysis of time-series data streams,"benjamin w. wah , yixin chen , jianyong wang , guozhu dong , jiawei han",vldb,2002,0,2303
1161,1645,reminiscences on influential papers,"christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross",sigmod record,2000,0,2304
736,1243,lineage tracing for general data warehouse transformations,"jennifer widom , yingwei cui",vldb j.,2003,0,2305
1528,95,chair 's message,richard t. snodgrass,sigmod record,2000,0,2306
1172,726,reminiscences on influential papers,"kenneth a. ross , anastassia ailamaki , alfred v. aho",sigmod record,2002,0,2307
1175,2148,reminiscences on influential papers,"gerhard weikum , alon y. levy , divesh srivastava , eric simon , patrick e. o'neil , victor vianu , kenneth a. ross , christos faloutsos",sigmod record,2000,0,2308
2368,1293,finding hierarchical heavy hitters in data streams,"graham cormode , flip korn , s. muthukrishnan , divesh srivastava",vldb,2003,0,2309
1628,2366,phrase matching in xml,"sihem amer-yahia , mary f. fernandez , yu xu , divesh srivastava",vldb,2003,0,2310
8,2339,building notification services with microsoft sqlserver,praveen seshadri,sigmod conference,2003,0,2311
1333,928,monitoring streams - a new class of data management applications,"mitch cherniack , stanley b. zdonik , nesime tatbul , ugur çetintemel , greg seidman , michael stonebraker , christian convey , donald carney , sangdon lee",vldb,2002,0,2312
1125,883,adaptable similarity search using non-relevant information,"t. v. ashwin , rahul gupta , sugata ghosal",vldb,2002,0,2313
858,13,wavecluster : a wavelet based clustering approach for spatial data in very large databases,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",vldb j.,2000,0,2314
867,2450,mind your vocabulary : query mapping across heterogeneous information sources,"kevin chen-chuan chang , hector garcia-molina",sigmod conference,1999,0,2315
2302,1840,tree pattern aggregation for scalable xml data dissemination,"rajeev rastogi , pascal felber , chee yong chan , wenfei fan , minos n. garofalakis",vldb,2002,0,2316
1985,2096,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995,0,2317
974,709,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap,"yang-sae moon , young-koo lee , il-yeol song , kyu-young whang",vldb,2002,0,2318
2247,1127,charter and scope,won kim,acm trans . database syst .,1994,0,2319
561,976,query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",vldb j.,2002,0,2320
869,899,devise : integrated querying and visualization of large datasets,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",sigmod conference,1997,0,2321
2053,524,the lham log-structured history data access method,"gerhard weikum , patrick e. o'neil , peter muth , achim pick",vldb j.,2000,0,2322
2002,1563,report on the web dynamics workshop at www 2002,"alexandra poulovassilis , mark levene",sigmod record,2002,0,2323
1178,958,reminiscences on influential papers,"s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",sigmod record,2000,0,2324
972,1531,optimizing the secure evaluation of twig queries,"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan",vldb,2002,0,2325
782,1595,temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003,0,2326
632,897,data management challenges in crm,george colliat,sigmod conference,2003,0,2327
2342,2097,continuous k-nearest neighbor queries for continuously moving points with updates,"hanan samet , ken smith , glenn s. iwerks",vldb,2003,0,2328
2016,907,reminiscences on influential papers,richard t. snodgrass,sigmod record,1999,0,2329
2232,270,report on the mobile search workshop at www 2002,"bay-wei chang , yoëlle s. maarek , aya soffer",sigmod record,2002,0,2330
505,2031,buffering accesses to memory-resident index structures,"jingren zhou , kenneth a. ross",vldb,2003,0,2331
1975,1234,xsb as an efficient deductive database engine,"david scott warren , konstantinos f. sagonas , terrance swift",sigmod conference,1994,0,2332
289,1879,locally adaptive dimensionality reduction for indexing large time series databases,"kaushik chakrabarti , sharad mehrotra , eamonn j. keogh , michael j. pazzani",sigmod conference,2001,0,2333
1247,2371,editorial,richard t. snodgrass,acm trans . database syst .,2001,0,2334
2259,1452,book review column,karl aberer,sigmod record,2003,0,2335
2237,1872,"the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation","betty salzberg , david b. lomet , georgios evangelidis",vldb j.,1997,0,2336
1138,1312,on periodic resource scheduling for continuous-media databases,"minos n. garofalakis , banu özden , abraham silberschatz",vldb j.,1998,0,2337
1321,130,"database tuning : principles , experiments , and troubleshooting techniques","philippe bonnet , dennis shasha",vldb,2002,0,2338
2060,1746,duplicate removal in information system dissemination,"tak w. yan , hector garcia-molina",vldb,1995,0,2339
196,476,sideway value algebra for object-relational databases,"z. meral özsoyoglu , gultekin özsoyoglu , abdullah al-hamdani , özgür ulusoy , selma ayse özel , ismail sengör altingövde",vldb,2002,0,2340
686,1074,database technologies for electronic commerce,"yirong xu , ramakrishnan srikant , rakesh agrawal",vldb,2002,0,2341
622,2258,quotient cube : how to summarize the semantics of a data cube,"laks v. s. lakshmanan , jian pei , jiawei han",vldb,2002,0,2342
822,2137,processing sliding window multi-joins in continuous queries over data streams,"lukasz golab , m. tamer özsu",vldb,2003,0,2343
507,1658,re-tree : an efficient index structure for regular expressions,"rajeev rastogi , minos n. garofalakis , chee yong chan",vldb,2002,0,2344
1274,2282,robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003,0,2345
2088,1216,using latency-recency profiles for data delivery on the web,"louiqa raschid , laura bright",vldb,2002,0,2346
