ltable_id,rtable_id,label,left_id,left_title,left_category,left_brand,left_modelno,left_price,right_id,right_title,right_category,right_brand,right_modelno,right_price,id
765,15415,1,765,startech 2 port pci express superspeed usb 3.0 card adapter electronics - general pexusb3s2 39.98,,startech,,,15415,startech.com 2 port pci express superspeed usb 3.0 card adapter pexusb3s2 startech 29.99,hubs,,pexusb3s2,,5456
857,7361,0,857,trendnet tew-690ap wireless n access point networking trendnet 139.82,,,tew-690ap,,7361,trendnet 54mbps wireless g poe access point tew-434apb blue 49.23,routers,trendnet,tew-434apb,,5457
949,7361,0,949,trendnet tew-455apbo wireless super g high power outdoor poe access point networking trendnet tew-455apbo,,,,304.88,7361,trendnet 54mbps wireless g poe access point tew-434apb blue 49.23,routers,trendnet,tew-434apb,,5458
857,19631,0,857,trendnet tew-690ap wireless n access point networking trendnet 139.82,,,tew-690ap,,19631,trendnet 200 mbps powerline av wireless n access point tpl-310ap white powerline network adapters trendnet,,,tpl-310ap,76.15,5459
857,7347,1,857,trendnet tew-690ap wireless n access point networking trendnet 139.82,,,tew-690ap,,7347,trendnet 450 mbps wireless n access point tew-690ap black wireless access points trendnet tew-690ap,,,,119.99,5460
857,1368,0,857,trendnet tew-690ap wireless n access point networking trendnet 139.82,,,tew-690ap,,1368,trendnet wireless n pci adapter tew-643pi,network adapters,trendnet,tew-643pi,29.99,5461
1272,8153,0,1272,jvc haw600rf 900mhz wireless stereo headphones with location feature electronics - general jvc 47.54,,,haw600rf,,8153,rca whp141 900mhz wireless stereo headphones rca 38.35,headphones,,whp141,,5462
836,21563,0,836,marware eco-vue for ipad 602956006572,mp3 accessories,,,54.99,21563,marware eco-vue for ipad 2 black 602956008538 cases sleeves marware 602956008538 25.08,,,,,5463
1190,21563,0,1190,marware eco-flip ipad 2 case black mp3 accessories,,marware,602956008545,43.99,21563,marware eco-vue for ipad 2 black 602956008538 cases sleeves marware 602956008538 25.08,,,,,5464
1705,4677,0,1705,marware microshell for ipad black 602956006664 39.99,mp3 accessories,,,,4677,marware microshell for ipad clear 6.49,laptop netbook computer accessories,marware,602956006671,,5465
1705,12727,0,1705,marware microshell for ipad black 602956006664 39.99,mp3 accessories,,,,12727,marware sport grip pro for ipad black black laptop netbook computer accessories,,marware,602956006596,2.85,5466
1705,2757,0,1705,marware microshell for ipad black 602956006664 39.99,mp3 accessories,,,,2757,marware microshell folio for ipad 2 silver 602956008606 marware 602956008606,cases sleeves,,,29.65,5467
1705,2758,0,1705,marware microshell for ipad black 602956006664 39.99,mp3 accessories,,,,2758,marware microshell folio for ipad 2 black 602956008569 cases sleeves marware 602956008569,,,,29.41,5468
1447,8941,0,1447,zax pro series subwoofer cable 4m 6.88,electronics - general,zax,87704,,8941,zax 87710 pro series subwoofer cable 10 m computers accessories,,zax,,,5469
1447,8947,0,1447,zax pro series subwoofer cable 4m 6.88,electronics - general,zax,87704,,8947,zax 85710 select series subwoofer cable 10 m connectors adapters 6.0,,zax,,,5470
1591,3205,1,1591,dymo labelmanager 260p stationery & office machinery dymo,,,1754490,59.97,3205,dymo labelmanager 260p dymo,label makers,,260p,,5471
1901,10882,1,1901,inland pro dual lcd monitor arm black inland,monitors,,05321,89.0,10882,inland pro dual lcd monitor arm black 05321 monitor arms stands,,inland pro,05321,89.0,5472
1901,8929,0,1901,inland pro dual lcd monitor arm black inland,monitors,,05321,89.0,8929,inland pro lcd monitor arm 200 vesa desk wall mount monitor arms stands inland 05320,,,,59.99,5473
1539,4754,0,1539,lexar platinum ii 16gb sd sdhc memory card lexar lsd16gbsbna100,usb drives,,,32.98,4754,lexar platinum ii 32 gb 100x sd sdhc flash memory card lsd32gbsbna100 lexar 55.01,blank media,,lsd32gbsbna100,,5474
1539,6769,0,1539,lexar platinum ii 16gb sd sdhc memory card lexar lsd16gbsbna100,usb drives,,,32.98,6769,lexar platinum ii 16 gb 200x compact flash memory card lcf16gbsbna200 lexar,blank media,,lcf16gbsbna200,42.5,5475
1539,4756,1,1539,lexar platinum ii 16gb sd sdhc memory card lexar lsd16gbsbna100,usb drives,,,32.98,4756,lexar platinum ii 16 gb 100x sd sdhc flash memory card lsd16gbsbna100 blank media lexar 27.98,,,lsd16gbsbna100,,5476
2199,16845,0,2199,hp 51644c hp 44 ink 1600 page-yield cyan printers hp 46.59,,,51644c,,16845,new-hp 51644m - 51644m hp 44 ink 1600 page-yield magenta - hew51644m,,hp,,,5477
1009,10601,0,1009,buffalo technology mediastation 6x blu-ray writer buffalo technology,electronics - general,,brpx68u2bk,164.82,10601,buffalo technology mediastation 12x usb 3.0 3d ready external blu-ray burner br3d-12u3 black internal optical drives br3d-12u3,,buffalo technology,,255.55,5478
1009,780,1,1009,buffalo technology mediastation 6x blu-ray writer buffalo technology,electronics - general,,brpx68u2bk,164.82,780,buffalo technology mediastation 6x portable blu-ray writer br-px68u2 bk black buffalo technology,internal dvd drives,,br-px68u2 / bk,160.99,5479
1866,14359,1,1866,samsung clp-500rb opc drum clp-500rb 199.88,printers,samsung,,,14359,samsung opc drum for clp-500 series clp-500rb xaa samsung clp-500rb / xaa 156.44,,,,,5480
1866,9388,0,1866,samsung clp-500rb opc drum clp-500rb 199.88,printers,samsung,,,9388,samsung opc drum clp-510rb samsung clp-510rb 177.33,laser printer toner,,,,5481
414,9527,0,414,sony bdp-s360 1080p blu-ray disc player - refurbished dvd players sony 79.0,,,rbbdp-s360,,9527,sony bdp-s570 3d blu-ray disc player bdp-s570 199.88,blu-ray disc players,sony,,,5482
414,1529,0,414,sony bdp-s360 1080p blu-ray disc player - refurbished dvd players sony 79.0,,,rbbdp-s360,,1529,sony bdp-s470 3d blu-ray disc player blu-ray disc players bdp-s470,,sony,,,5483
414,9528,0,414,sony bdp-s360 1080p blu-ray disc player - refurbished dvd players sony 79.0,,,rbbdp-s360,,9528,sony bdp-s480 blu-ray disc player black bdps480,blu-ray disc players,sony,,,5484
80,17375,0,80,vaultz lock mobile file chest storage box letter legal black vaultz,stationery & office machinery,,vz01270,59.94,17375,new-vaultz vz01008 - locking file chest storage box letter legal 17-1 2 x 14 x 12-1 2 black - idevz01008 label makers vaultz,,,,,5485
80,6526,1,80,vaultz lock mobile file chest storage box letter legal black vaultz,stationery & office machinery,,vz01270,59.94,6526,vaultz vz01270 - lock mobile file chest storage box letter legal black,camcorder batteries,vaultz,,,5486
1694,20397,1,1694,haier ptheatre 4gb pocket theater mp3 player mp3,,,ptheatre,46.26,20397,new-haier ptheatre 4 gb 2 pocket theater mp3 player with video - herptheatre haier,internal hard drives,,,,5487
1694,11026,1,1694,haier ptheatre 4gb pocket theater mp3 player mp3,,,ptheatre,46.26,11026,haier pocket theatre 2-inch mp3 player with video-ptheatre black haier 34.99,mp3 players,,ptheatre,,5488
1753,16220,1,1753,pendaflex recycled top tab file guides 25 set pn925 12.77,stationery & office machinery,,,,16220,new-pendaflex pn925 - recycled top tab file guides alpha 1 5 tab pressboard letter 25 set - esspn925 pendaflex,laminating supplies,,,27.0,5489
1753,18340,0,1753,pendaflex recycled top tab file guides 25 set pn925 12.77,stationery & office machinery,,,,18340,new-pendaflex en225 - recycled top tab file guides alpha 1 5 tab manila letter 25 set - essen225 pendaflex,laminating supplies,,,24.0,5490
1899,5458,1,1899,panasonic kx-fatc506 high yield cyan toner cartridge printers panasonic kx-fatc506,,,,89.84,5458,cyan toner cartridge for kx-mc6020 6040 high yield printer ink toner panasonic kx-fatc506,,,,81.57,5491
415,20385,1,415,quartet magnetic dry-erase board mahogany frame stationery & office machinery quartet,,,2544m,419.0,20385,new-quartet 2544m - magnetic dry erase board porcelain 48 x 36 white solid mahogany frame - qrt2544m quartet 426.29,radios,,,,5492
415,17243,1,415,quartet magnetic dry-erase board mahogany frame stationery & office machinery quartet,,,2544m,419.0,17243,quartet 2544m - magnetic dry erase board porcelain 48 x 36 white solid mahogany frame printers quartet,,,,,5493
415,16503,0,415,quartet magnetic dry-erase board mahogany frame stationery & office machinery quartet,,,2544m,419.0,16503,new-quartet 2547m - magnetic dry-erase board porcelain 72 x 48 white solid mahogany frame - qrt2547m quartet,radios,,,930.0,5494
898,7383,1,898,tp-link tl-sc3171g wireless day night surveillance camera garden - general tp link tl-sc3171g,,,,172.0,7383,tl-sc3171g surveillance network camera - color networking products,,tp-link,tl-sc3171g,139.99,5495
898,15335,1,898,tp-link tl-sc3171g wireless day night surveillance camera garden - general tp link tl-sc3171g,,,,172.0,15335,tp-link tl-sc3171g wireless day and night surveillance camera tl-sc3171g,webcams,tp-link,,171.81,5496
898,9385,0,898,tp-link tl-sc3171g wireless day night surveillance camera garden - general tp link tl-sc3171g,,,,172.0,9385,tp-link tl-sc3130g wireless 2-way audio surveillance camera surveillance cameras tp-link 98.88,,,tl-sc3130g,,5497
898,1373,0,898,tp-link tl-sc3171g wireless day night surveillance camera garden - general tp link tl-sc3171g,,,,172.0,1373,trendnet tv-ip422wn securview wireless day night pan tilt zoom internet surveillance camera webcams trendnet tv-ip422wn,,,,224.46,5498
1550,1373,0,1550,trendnet tv-ip312w wireless day night internet camera server with 2-way audio garden - general 244.88,,trendnet,,,1373,trendnet tv-ip422wn securview wireless day night pan tilt zoom internet surveillance camera webcams trendnet tv-ip422wn,,,,224.46,5499
898,11225,0,898,tp-link tl-sc3171g wireless day night surveillance camera garden - general tp link tl-sc3171g,,,,172.0,11225,wireless 2-way audio surveillance camera tl-sc3130g / tl-sc3130g,surveillance cameras,tp-link,,126.88,5500
898,5302,0,898,tp-link tl-sc3171g wireless day night surveillance camera garden - general tp link tl-sc3171g,,,,172.0,5302,trendnet securview wireless day night internet surveillance camera tv-ip121w white trendnet tv-ip121w,webcams,,,96.99,5501
898,3348,0,898,tp-link tl-sc3171g wireless day night surveillance camera garden - general tp link tl-sc3171g,,,,172.0,3348,trendnet tv-ip121wn securview wireless day night internet surveillance camera tv-ip121wn,surveillance cameras,trendnet,,124.71,5502
2374,3051,1,2374,hp 920 cyan officejet ink cartridge ch634an printers hp ch634an # 140,,hp,,13.97,3051,hp 920 cyan ink cartridge in retail packaging ch634an 140 printer ink toner hp ch634an # 140,,,,,5503
2374,6183,0,2374,hp 920 cyan officejet ink cartridge ch634an printers hp ch634an # 140,,hp,,13.97,6183,hp 901 officejet ink cartridge in retail packaging cc653an hp,inkjet printer ink,,cc653an # 140,13.99,5504
283,1886,0,283,tribeca varsity jacket silicone case for ipod touch university of florida mp3 accessories tribeca fva3615 18.9,,,,,1886,iphone 4 silicone case retro - university of florida,computers accessories,tribeca,,18.99,5505
1195,5364,1,1195,targus 17 platinum blacktop standard laptop computer case black gray electronics - general 46.88,,targus,cpt301us,,5364,targus platinum blacktop 17 standard laptop case - notebook carrying case - 17 - gray black bags cases 35.17,,targus,cpt301us,,5506
2165,21076,1,2165,targus rg0315c pulse backpack notebook case,computers,targus,,38.88,21076,targus rg0315c pulse backpack for notebooks up to 15.4-inch screens black targus rg0315c 32.82,bags cases,,,,5507
2145,8789,0,2145,da-lite high power advantage manual with csr - av format 8 x 10 diagonal 1303.99,electronics - general,da-lite,85687,,8789,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,5508
1134,8789,1,1134,da-lite high power advantage manual with csr - hdtv format 133 diagonal,electronics - general,da-lite,85742,1267.99,8789,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,5509
2257,8356,1,2257,master caster big foot no-slip rubber wedge gray 2pk home care master caster 00972 8.79,,,,,8356,master caster 00972 - big foot doorstop no-slip rubber wedge 2-1 4w x 4-3 4d x 1-1 4h gray 2 pack laminating supplies master caster,,,,,5510
1311,3097,0,1311,kingston 1gb ddr pc-3200 400mhz ddr 184 pin desktop memory module memory kingston,,,kvr400x64c3a1g,50.92,3097,corsair memory vs1gb400c3 1 gb pc-3200 400mhz 184-pin ddr desktop memory 24.99,memory,corsair,vs1gb400c3,,5511
1311,6829,0,1311,kingston 1gb ddr pc-3200 400mhz ddr 184 pin desktop memory module memory kingston,,,kvr400x64c3a1g,50.92,6829,kingston 1gb ddr2 667mhz 240-pin ram memory for dell desktop pc,,kingston,,,5512
1112,6829,0,1112,kingston kvr800d2n5 1g valueram 1gb ddr2-800 240-pin sdram desktop memory module memory kvr800d2n5/1g,,kingston,,20.92,6829,kingston 1gb ddr2 667mhz 240-pin ram memory for dell desktop pc,,kingston,,,5513
1182,6829,0,1182,kingston hyperx 2gb 2 x 1gb ddr3 sdram 1800 pc3 12800 240-pin desktop memory model memory 41.99,,kingston,khx1800c9d3/2g,,6829,kingston 1gb ddr2 667mhz 240-pin ram memory for dell desktop pc,,kingston,,,5514
2317,15825,1,2317,logitech f540 wireless headset logitech 981-000277,electronics - general,,,163.0,15825,logitech wireless headset f540 with stereo game audio,accessories supplies,logitech,,119.99,5515
1550,11325,0,1550,trendnet tv-ip312w wireless day night internet camera server with 2-way audio garden - general 244.88,,trendnet,,,11325,trendnet securview wireless day night pan tilt zoom internet surveillance camera tv-ip422w white surveillance cameras 189.86,,trendnet,tv-ip422w,,5516
97,21940,0,97,lacie firewire 800 expresscard 34,electronics - general,lacie,lac130992,45.0,21940,lacie firewire 800 pci express card 130988 computers accessories 130988 40.14,,lacie,,,5517
97,15904,1,97,lacie firewire 800 expresscard 34,electronics - general,lacie,lac130992,45.0,15904,lacie fw 800 expresscard 34 lacie 44.24,computers accessories,,130992,,5518
1805,9613,0,1805,sandisk 16gb sdhc memory card usb drives sandisk sdsdb016gaw11 34.54,,,,,9613,sandisk 32gb microsdhc memory card bulk package memory cards 46.99,,sandisk,,,5519
1805,3593,0,1805,sandisk 16gb sdhc memory card usb drives sandisk sdsdb016gaw11 34.54,,,,,3593,sandisk microsdhctm 8gb memory card memory cards sandisk sdsdq-8192 4.44,,,,,5520
908,1043,0,908,hp c6567b coated paper 1 roll 42-inches x 150 ft hp,stationery & office machinery,,c6567b,69.88,1043,hp coated paper 36 inches x 300 feet roll 27.99,photo paper,hp,c6980a,,5521
776,13713,0,776,goodhope bags computer sleeve plus 4110,electronics - general,goodhope bags,,23.99,13713,goodhope bags 4012 universal computer sleeve in black set of 2 goodhope bags,bags cases,,,,5522
1726,16331,0,1726,guardian ecoguard indoor rubber wiper mats 24 x 36 charcoal guardian 23.97,rugs,,eg020304,,16331,guardian eg030504 - ecoguard indoor wiper mats rubber 36 x 60 charcoal storage presentation materials,,guardian,,,5523
2478,16862,1,2478,mace security easy watch hidden camera in pir motion detector housing garden - general,,mace security,ewc-pir-rj11,119.82,16862,new-easy watch hidden camera in pir motion detection housing - dq2434,home security systems,mace,,172.0,5524
330,21371,0,330,scosche increased dynamic range chameleon earphones idr355md scosche 24.34,mp3 accessories,,idr355md,,21371,scosche idr300d increased dynamic range chameleon earphones with interchangeable color caps for 3.5 mm devices dark colors black wired headsets scosche,,,,22.99,5525
330,13535,0,330,scosche increased dynamic range chameleon earphones idr355md scosche 24.34,mp3 accessories,,idr355md,,13535,scosche increased dynamic range noise-isolation earphones with tapline ii remote and mic headphones scosche 38.08,,,idr655m,,5526
330,13536,0,330,scosche increased dynamic range chameleon earphones idr355md scosche 24.34,mp3 accessories,,idr355md,,13536,scosche increased dynamic range chameleon earphones black headphones scosche 23.83,,,idr300d,,5527
54,6572,1,54,canon imageformula dr-2010c compact color scanner electronics - general canon dr-2010c,,,,479.98,6572,canon 2454b002 imageformula dr-2010c compact color scanner,scanners,canon,2454b002,400.0,5528
2537,4425,0,2537,corsair flash voyager 32gb usb 3.0 flash drive usb drives corsair cmfvy3-32gb 74.88,,,,,4425,corsair flash voyager mini 4 gb usb 2.0 flash drive cmfusbmini-4gb cmfusbmini-4gb,usb flash drives,corsair,,9.99,5529
2537,20635,0,2537,corsair flash voyager 32gb usb 3.0 flash drive usb drives corsair cmfvy3-32gb 74.88,,,,,20635,32gb ultra usb flash drive usb flash drives sandisk,,,sdcz45-032g-a11,55.18,5530
