index,id,name,description,price,source,entity_id
156,889,canon vixia 60gb high definition hard disc drive black camcorder hg20,canon vixia 60gb high definition hard disc drive black camcorder hg20 1920 x 1080 full hd recording record hd video directly to sdhc memory cards genuine canon 12x hd video lens 3.3 megapixel hd cmos image sensor digic dv ii image processor superrange optical image stabilization instant af 24mbps recording 24p cinema mode 30p progressive mode 2.7 ' multi-angle vivid widescreen lcd 3.1 megapixel photos microphone terminal with manual audio level control black finish,,0,801
317,675,sony 26 ' bravia m-series black lcd flat panel hdtv kdl26m4000,"sony 26 ' bravia m-series black lcd flat panel hdtv kdl26m4000 1366 x 768p resolution advanced contrast enhancer circuit ( ace ) bravia engine fully digital video processor atsc/ntsc tuner with qam 9,000:1 dynamic contrast ratio 3d comb filter black finish",,0,802
40,3,sony 5 disc cd player cdpce375,sony 5 disc cd player - cdpce375 5 disc changer variable line output cd-r/rw playback capability 20 track music calendar digital servo control remote commander remote control,,0,803
257,961,canon printer gray ink cartridge cli221gry,"canon printer gray ink cartridge cli221gry fine technology for exceptional sharpness and detail compatible with pixma ip3600 , pixma ip4600 , pixma mp620 and pixma mp980",,0,804
490,402,logitech blue v470 cordless laser mouse for notebooks 910000298,logitech blue v470 cordless laser mouse for notebooks 910000298 laser precision side-to-side scrolling plus zoom bluetooth wireless technology protective pouch battery life indicator blue finish,,0,805
532,755,panasonic viera 46 ' black plasma flat panel 1080p hdtv th46pz850u,"panasonic viera 46 ' black plasma flat panel 1080p hdtv th46pz850u 1,920 x 1,080 resolution 1,000,000:1 dynamic contrast ratio 5,120 equivalent shades of gradation 24p cinematic playback x.v.color motion adaptive 3d y/c digital comb filter motion pattern noise reduction black finish",,0,806
789,930,sony vaio cs series red notebook computer vgncs110er,sony vaio cs series red notebook computer vgncs110er 2.0 ghz intel core 2 duo processor t5800 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 250gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 3gb pc2-6400 ( 2gbx1 + 1gbx1 ) installed memory integrated stereo a2dp bluetooth 800mhz front side bus speed 2mb l2 cache genuine microsoft windows vista home premium 32-bit with sp1 red finish,,0,807
901,127,sony playstation 2 8mb memory card black finish 711719702702,"sony playstation 2 8mb memory card 711719702702 save and load high scores , positions and replays magicgate encryption black finish",24.99,0,808
920,73,whirlpool 24 ' built-in dishwasher du1055bk,whirlpool 24 ' built-in dishwasher du1055bk 14-five piece place setting super capacity tub 5 level direct feed sheerclean wash system 4 cycles anyware plus silverware basket quiet partner i sound package energy star qualified black finish,397.0,0,809
161,251,sony lcs-twa/b black soft leather carrying case lcstwab,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,0,810
585,818,flip video f360 white mino series camcorder f360w,flip video f360 white mino series camcorder f360w 2gb internal memory one-touch recording built-in flash memory rechargeable lithium ion battery power ` child safe ' mode fast lens 2x digital zoom 1.5 ' color high-brightness display flip-out usb arm silent mode tv connector cable included white finish,,0,811
816,272,lg wm2016cw 3.6 cu ft white front load washer wm2016cwh,lg wm2016cw 3.6 cu ft white front load washer wm2016cwh 3.6 cu . ft. capacity direct drive motor 1050 rpm maximum spin senseclean system 5 washing programs 5 temperature levels 4 tray detergent dispenser lodecibel quiet operation white finish,,0,812
883,635,samsung 37 ' series 4 lcd black flat panel hdtv ln37a450,"samsung 37 ' series 4 lcd black flat panel hdtv ln37a450 true 720p high definition resolution 16:9 widescreen aspect ratio 10,000:1 dynamic contrast ratio 6ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) 3 hdmi slots hidden bottom speakers swivel stand black finish",,0,813
731,269,panasonic countertop microwave oven in white nnsn667wh,panasonic nn-sn667w countertop microwave oven in white nnsn667wh 1.2 cubic foot 1300 watts high power 10 power levels 5 cooking stages quick minute one-touch sensor cooking inverter turbo defrost multi-lingual menu action screen popcorn key white finish,129.0,0,814
778,471,yamaha 7.2 channel black digital home theater receiver rxv663bk,yamaha 7.2 channel black digital home theater receiver rxv663bk 4 scene buttons xm ready with xm hd surround sirius satellite radio ready ypao ipod compatibility bluetooth compatibility multi-zone control compatibility on-screen display black finish,499.0,0,815
472,202,sirius st4-tk1 starmate 4 radio with car kit st4tk1,sirius st4-tk1 starmate 4 radio with car kit st4tk1 sirius replay universal docking 30 channel presets gamealert my gamezone lists wireless fm transmitter,,0,816
298,134,linksys etherfast 4124 24-port ethernet switch ef4124,"linksys etherfast 4124 24-port ethernet switch ef4124 24 autosensing 10/100 full duplex , auto mdi/mdi-x ports up to 200mbps address learning , aging and data flow control compact size",119.0,0,817
747,520,nikon coolpix s550 10 megapixel black digital camera coolpixs550gb,nikon coolpix s550 10 megapixel black digital camera coolpixs550gb 10.0 megapixels 5x optical zoom nikkor glass lens electronic vr image stabilization bright 2.5 ' high resolution lcd in-camera red-eye fix face-priority af d-lighting graphite black finish,,0,818
943,375,panasonic 27 ' stainless steel microwave trim kit tk903ss,panasonic nntk903s 27 ' stainless steel microwave trim kit tk903ss give the microwave oven a custom-finish look made for the panasonic nn-c994s microwave oven includes all the necessary assembly pieces and hardware stainless steel finish,,0,819
222,315,denon 7.1 channel home theater multimedia a/v receiver with networking in black avr3808ci,denon 7.1 channel home theater multimedia av receiver with networking in black avr3808ci 130 watts x 7 channels fully assignable channels for bi-amping rear panel rs-232c and ethernet ports network capable xm ready tuning dolby truehd and dts-hd master audio expanded hdmi v1 .3 a ports dual remotes black finish,1699.99,0,820
748,469,sony 60gb handycam hard disk drive camcorder dcrsr85,sony 60gb handycam hard disk drive camcorder dcrsr85 1/6 ' advanced had ccd imager 25x optical/2000x digital zoom 2.7 ' wide ( 16:9 ) touch panel clear photo lcd plus display hybrid recording to hard disk drive or memory stick media built-in zoom microphone with 5.1 ch recording carl zeiss vario-tessar lens usb 2.0 interface super nightshot infrared system,,0,821
531,559,panasonic viera 50 ' 1080p plasma hdtv in black th50pz850u,"panasonic viera 50 ' 1080p plasma hdtv in black th50pz850u 1920 x 1080 resolution 1,000,000:1 dynamic contrast ratio viera cast internet tv capability viera link hdavi control surround sound bbe viva hd3d sound built-in closed caption decoder built-in sd card memory slot built-in ntsc/atsc/qam tuners black finish",,0,822
513,658,sony 1gb memory stick pro duo mark 2 media card msmt1g,sony 1gb memory stick pro duo mark 2 media card msmt1g 160 mbps transfer speed 940mb actual capacity,19.0,0,823
371,921,apple 120gb silver 7th generation ipod classic mb562lla,"apple 120gb silver 7th generation ipod classic mb562lla holds up to 30,000 songs in 128-kbps aac format , 25,000 ipod-viewable photos and 150 hours of video 2.5 ' ( diagonal ) color lcd with led backlight 320-by-240-pixel resolution mac and windows compatible silver finish",,0,824
913,454,transcend 133x high-speed 4gb compact flash card ts4gcf133,transcend 133x high-speed 4gb compact flash card ts4gcf133 21.5 mb per sec . data transfer rate dual-channel support multi-platform compatibility supports ultra dma mode 0-4 low power consumption,,0,825
932,691,lg 5.6 cu . ft. white freestanding electric range lre30453wh,lg 5.6 cu . ft. white freestanding electric range lre30453wh intuitouch control system evenjet convection system 5.6 cubic capacity wideview oven window 5 radiant elements 25 heating settings white finish,,0,826
550,247,weber genesis e-310 natural gas black outdoor grill 3841001,"weber genesis e-310 natural gas black outdoor grill 3841001 3 stainless steel burners 42,000 btu per-hour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish assembly required",719.0,0,827
361,584,samsung 50 ' black flat panel series 4 plasma hdtv pn50a450,"samsung 50 ' black flat panel series 4 plasma hdtv pn50a450 1366 x 768 true 720p resolution 1,000,000:1 dynamic contrast ratio filterbright anti-glare and anti burn-in technology built-in hdtv tuner ( atsc/ntsc ) with clear qam srs trusurround xt 3d hd ready swivel stand black finish",,0,828
206,997,canon pink 8.0 megapixel powershot digital camera sd1100isp,canon pink 8.0 megapixel powershot digital camera sd1100isp 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish,178.0,0,829
544,86,sony 400-disc dvd/sa-cd/cd mega changer dvpcx995v,"sony 400-disc dvd , sacd & cd mega changer dvpcx995v super audio cd playback dvd-rw/dvd-r/dvd + rw/dvd + r playback 12 bit video dac dolby digital and dts advanced smoothscan technology instant replay back ground graphics black finish",,0,830
813,752,mitsubishi 835 diamond series 65 ' 1080p dlp rear projection hdtv wd65835,mitsubishi 835 diamond series 65 ' 1080p dlp rear projection hdtv wd65835 1920 x 1080 full hd resolution 6-color processor smooth 120hz x.v.color plush1080p 12-bit digital video processing color 4d video noise reduction 3d ready netcommand deepfield imager black finish,,0,831
821,640,sony black earbud style headphones mdrex55bk,sony mdrex55blk black earbud style headphones mdrex55bk 9mm ex driver provides comfort fit and deep bass sound soft fitting silicon housing 3 sizes earbuds carrying pouch black finish,39.0,0,832
889,267,panasonic countertop microwave oven in black nnsn667bk,panasonic nn-sn667b countertop microwave oven in black nnsn667bk 1.2 cubic foot 1300 watts high power 10 power levels 5 cooking stages quick minute one-touch sensor cooking inverter turbo defrost multi-lingual menu action screen popcorn key black finish,129.0,0,833
792,586,sony remote control tripod vct60av,sony remote control tripod vct60av a/v remote connector 4 stage leg extension extends from 18.9 ' to 57.6 ' in height guide frame feature available vertical position supplied carrying case black finish,99.0,0,834
864,522,nikon coolpix s210 plum 8.1 megapixels digital camera coolpixs210p,nikon coolpix s210 plum 8.1 megapixels compact digital camera coolpixs210p 8.1 megapixels 3x optical zoom nikkor glass lens electronic vr image stabilization bright 2.5 ' high resolution lcd in-camera red-eye fix face-priority af d-lighting plum finish,,0,835
863,901,canon powershot silver digital camera sx110is,canon powershot sx110 is silver digital camera sx110is 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient silver finish,,0,836
